label,season,games,accuracy,home_pick_rate,home_win_rate,avg_home_probability,avg_confidence
pre,2020-21,4284,0.6428571428571429,0.9133986928104575,0.6314192343604108,0.6601068960972747,0.6761465030772036
pre,2021-22,5969,0.6533757748366561,0.919752052270062,0.6471770815882057,0.658117564811655,0.6737212772106091
pre,2022-23,6222,0.6679524268723883,0.9109611057537769,0.655094824815172,0.6533637800617027,0.6706820635844586
pre,2023-24,6238,0.6705674895799936,0.905418403334402,0.659666559794806,0.6520180490394535,0.6677687612885184
pre,2024-25,6292,0.6711697393515575,0.905276541640178,0.6609980928162746,0.6524219679241666,0.6678809252374902
pre,2025-26,898,0.8273942093541202,0.9632516703786191,0.8485523385300668,0.6905438014818237,0.6934080648184893
